City,Date,PM2.5,PM10,NO2,CO,SO2,O3,AQI
Amritsar,09-12-2018,73.15,162.47,41.33,0,,15.49,144
Amritsar,10-12-2018,54.54,121.13,41.71,0.01,3.5,14.76,131
Amritsar,11-12-2018,23.84,52.99,40.65,0.01,3.75,15.1,94
Amritsar,12-12-2018,34.41,76.5,39.35,0.01,0.87,14.24,91
Amritsar,13-12-2018,35.39,78.62,41.28,0,,13.71,90
Amritsar,14-12-2018,43.93,100.62,30.82,0.02,6.34,16.43,99
Amritsar,15-12-2018,37.55,84.08,30.34,0,,15.08,87
Amritsar,16-12-2018,49.82,120.8,31.61,0,,15.12,102
Amritsar,17-12-2018,61.91,138.56,31.59,0.02,4.16,15.63,118
Amritsar,18-12-2018,72.97,163.05,35.39,0.01,4.08,13.45,138
Amritsar,19-12-2018,81.51,181.02,37.44,0.01,2.73,15.76,160
Amritsar,20-12-2018,56.93,126.56,35.26,0.02,4.48,15.72,143
Amritsar,21-12-2018,56.6,125.74,37.83,0,,13.44,110
Amritsar,22-12-2018,62.09,138.1,29.75,0.02,2.4,16.41,126
Amritsar,23-12-2018,75.18,166.81,20.86,0,,7.26,127
Amritsar,24-12-2018,64.23,141.23,22.13,0.01,2.07,9.64,149
Amritsar,25-12-2018,68.66,152.5,22.59,0,,8.62,137
Amritsar,26-12-2018,74.91,178.86,24.35,0.01,1.32,10.14,144
Amritsar,27-12-2018,72.08,160.38,27.11,0.01,1.97,9.16,154
Amritsar,28-12-2018,70.27,155.08,27.48,0.01,4.17,4.93,131
Amritsar,29-12-2018,98.32,218.44,37.03,0,,4.3,200
Amritsar,30-12-2018,78.83,175,32.62,0,,6.46,174
Amritsar,31-12-2018,78.42,186.41,33.79,0.05,2.98,5.43,184
Amritsar,01-01-2019,92.38,205.42,21.67,0.17,2.87,9.65,170
Amritsar,02-01-2019,77.42,171.98,19.65,0.05,3.41,6.05,176
Amritsar,03-01-2019,45.44,100.89,27.8,0.01,3.54,5.79,131
Amritsar,04-01-2019,34.45,76.48,32.28,0,3.49,5.19,81
Amritsar,05-01-2019,28.29,62.82,29.28,0,2.33,5,77
Amritsar,06-01-2019,14.54,32.35,31.28,0,1.61,5.47,70
Amritsar,07-01-2019,24.39,55.75,27.86,0,1.83,5.24,69
Amritsar,08-01-2019,27.89,61.97,25.9,0.02,2.92,8.92,64
Amritsar,09-01-2019,37.34,88.8,21.51,0.04,3.2,9.01,75
Amritsar,10-01-2019,45.99,102.22,25.32,0.03,2.85,8.68,98
Amritsar,11-01-2019,69.5,159.89,28.99,0,3.76,4.87,101
Amritsar,12-01-2019,52.22,115.98,24.15,0,3.48,8.24,118
Amritsar,13-01-2019,27.56,61.73,36.82,0,2.83,5.6,83
Amritsar,14-01-2019,28.1,73.28,28.07,0,,7.37,80
Amritsar,15-01-2019,47.88,114.7,30.98,0,,5.09,73
Amritsar,16-01-2019,70.18,163.27,35.91,0,,4.91,133
Amritsar,17-01-2019,64.8,148.01,28.05,0,,8.02,135
Amritsar,18-01-2019,34.37,82.02,25.3,0,,8.96,131
Amritsar,19-01-2019,2.85,11.43,26.75,0,,6.11,56
Amritsar,20-01-2019,15.53,54.85,26.29,0,,5.23,54
Amritsar,21-01-2019,14.88,35.71,18.29,0,,6.58,50
Amritsar,22-01-2019,9.17,25.17,18.35,0,,9.17,48
Amritsar,23-01-2019,10.42,29.31,20.46,0,,5.93,42
Amritsar,24-01-2019,39.63,71.3,20.8,0,,9.45,
Amritsar,25-01-2019,73.78,119.03,23.99,0,,5.35,142
Amritsar,26-01-2019,44.72,98.2,26.97,0,,4.54,122
Amritsar,27-01-2019,34.14,73.32,24.26,0,,4.84,76
Amritsar,28-01-2019,58.49,104.54,21.57,0,,8.94,90
Amritsar,29-01-2019,56.89,94.19,22.23,0,,5.5,98
Amritsar,30-01-2019,70.78,114.9,22.67,0,,4.99,113
Amritsar,31-01-2019,33.66,52.12,16.6,0,,6.87,83
Amritsar,01-02-2019,34.5,50.39,13.56,0,,7.77,58
Amritsar,02-02-2019,40.16,68.34,15.32,0,,4.31,62
Amritsar,03-02-2019,47.96,88.1,13.39,0,,8.42,84
Amritsar,04-02-2019,67.94,156.16,14.99,0,,9.61,113
Amritsar,05-02-2019,48.54,154.64,15.21,0,,12.19,146
Amritsar,06-02-2019,82.06,113.3,14.76,0,,7.35,154
Amritsar,07-02-2019,45.96,60.92,14.65,0,,8.81,98
Amritsar,08-02-2019,30.86,53.32,12.28,0,,18.45,71
Amritsar,09-02-2019,36.56,73.1,15.88,0,,8.52,59
Amritsar,10-02-2019,72.25,152.76,18.54,0,,9.73,126
Amritsar,11-02-2019,41.63,133.64,18.15,0.01,4.66,16.8,132
Amritsar,12-02-2019,72.66,138.2,19.13,0.01,7.15,12.12,121
Amritsar,13-02-2019,77.14,132.69,19.67,0,,13.82,164
Amritsar,14-02-2019,47.29,84.07,16.36,0.01,3.85,9.04,119
Amritsar,15-02-2019,16.68,45.69,14.11,0,,10.45,51
Amritsar,16-02-2019,34.55,73.44,13.75,0,,20.75,62
Amritsar,17-02-2019,61.25,130.3,15.41,0,,27.31,99
Amritsar,18-02-2019,21.95,46.79,15.49,0.01,10.4,26.48,85
Amritsar,19-02-2019,25.43,54.23,17.56,0,,24.43,44
Amritsar,20-02-2019,36.81,81.97,17.47,0,,20.42,79
Amritsar,21-02-2019,44.38,41.67,16.96,0,,14.83,60
Amritsar,22-02-2019,41.11,64.08,18.64,0,,16.15,92
Amritsar,23-02-2019,40.75,90.57,20.52,0,,19.68,78
Amritsar,24-02-2019,63.67,141.48,22.04,0,,18.78,120
Amritsar,25-02-2019,63.92,144.54,22.06,0,,17.68,128
Amritsar,26-02-2019,36.2,75.43,15.32,0.5,,27.49,96
Amritsar,27-02-2019,35.6,79.37,13.73,0.36,2.58,23.62,74
Amritsar,28-02-2019,37.12,80.11,9.66,0.86,,25.86,82
Amritsar,01-03-2019,57.28,122.07,10.54,0.51,,21.55,109
Amritsar,02-03-2019,19.68,52.76,9.87,0,,19.45,76
Amritsar,03-03-2019,19.43,42.71,12.18,0.1,,20.07,46
Amritsar,04-03-2019,23.77,56.26,16.42,0.21,,17.42,48
Amritsar,05-03-2019,37.84,82.52,18.54,0.5,,33.85,
Amritsar,06-03-2019,46.13,113.27,19.22,0.43,,31.78,111
Amritsar,07-03-2019,74.7,125.2,13.91,0.46,,30.3,135
Amritsar,08-03-2019,44.85,82.82,7.4,0.72,,21.07,96
Amritsar,09-03-2019,37.6,67.05,24.41,0.6,,33,77
Amritsar,10-03-2019,67.44,106.6,7.98,0.86,,32.44,99
Amritsar,11-03-2019,37.63,63.42,10.68,0.67,2.35,27.01,85
Amritsar,12-03-2019,37.63,77.26,11.79,0.8,,32.35,60
Amritsar,13-03-2019,69.9,115.62,20.84,0.72,,36.71,114
Amritsar,14-03-2019,49.28,78.65,12.85,0.43,,27.47,106
Amritsar,15-03-2019,43.24,71.85,11.91,0.57,,32.28,74
Amritsar,16-03-2019,43.63,68.04,10.72,0.6,,36.99,71
Amritsar,17-03-2019,74.37,112.38,10.48,0.86,,36.2,119
Amritsar,18-03-2019,70.64,116.4,11.9,0.62,,33.02,136
Amritsar,19-03-2019,71.22,113.04,24.78,0.67,,24.12,142
Amritsar,20-03-2019,30.74,55.69,16.47,0.33,,26.54,86
Amritsar,21-03-2019,40.85,59.79,16.42,0.5,,22.98,61
Amritsar,22-03-2019,36.84,66.44,19.48,0.42,,28.92,69
Amritsar,23-03-2019,54.1,82.51,16.2,0.67,,19.14,82
Amritsar,24-03-2019,43.03,66.96,14.85,0.61,,15.38,71
Amritsar,25-03-2019,52.6,85.3,14.9,0.76,,20.49,89
Amritsar,26-03-2019,66.24,97.35,15.14,0.76,,23.32,95
Amritsar,27-03-2019,88.86,143.79,26.09,0.88,,20.32,148
Amritsar,28-03-2019,86.36,127.89,26.89,0.72,,23.48,230
Amritsar,29-03-2019,73.09,113.95,16.56,0.74,,22.04,139
Amritsar,30-03-2019,60.48,106.94,10.8,0.47,,24.02,135
Amritsar,31-03-2019,28.25,67.71,13.03,0.42,,19.17,83
Amritsar,01-04-2019,43.8,95.73,35.03,0.75,,18.12,87
Amritsar,02-04-2019,71.36,120.11,81.76,0.53,,24.38,118
Amritsar,03-04-2019,54.24,94.69,138.35,0.76,,27.24,139
Amritsar,04-04-2019,66.98,111.23,66.24,0.73,,29.25,110
Amritsar,05-04-2019,84.64,139.75,66.81,0.83,,25.79,167
Amritsar,06-04-2019,92.19,167.42,22.71,0.77,,26.43,182
Amritsar,07-04-2019,28.98,72.15,20.28,0.56,,13.72,122
Amritsar,08-04-2019,34.9,94.52,22.68,0.32,,15.59,90
Amritsar,09-04-2019,70.98,129.01,19.69,0.98,,25.69,122
Amritsar,10-04-2019,53.72,112.19,17.95,0.76,,28.67,114
Amritsar,11-04-2019,53.68,81.89,17.4,0.94,,31.66,97
Amritsar,12-04-2019,35.58,83.38,15.89,0.61,,24.17,89
Amritsar,13-04-2019,33.04,85.15,17.82,0.82,,20.66,78
Amritsar,14-04-2019,43.46,90.03,19.46,1.11,,17.91,93
Amritsar,15-04-2019,49.03,122.91,18.11,0.62,,22.24,111
Amritsar,16-04-2019,38.2,105.68,14,0.69,,26.08,126
Amritsar,17-04-2019,30.8,54.33,12.97,0.59,,19.07,65
Amritsar,18-04-2019,31.83,60.62,16.91,0.62,,23.27,58
Amritsar,19-04-2019,43.3,81.48,19,0.93,,27.6,87
Amritsar,20-04-2019,47.63,96.05,15.44,1.21,,26.86,101
Amritsar,21-04-2019,64.79,125.99,15.45,1.02,,28.61,124
Amritsar,22-04-2019,79.94,147.5,15.45,0.93,,27.8,158
Amritsar,23-04-2019,62.45,130.58,15.45,1.52,,35.21,129
Amritsar,24-04-2019,35.46,150.77,17.48,0.39,,28.05,149
Amritsar,25-04-2019,36.93,76.91,16.89,1.04,,25.33,91
Amritsar,26-04-2019,38.07,79.67,13.76,0.8,,30.27,82
Amritsar,27-04-2019,60.35,110.87,13.76,0.78,,28.28,93
Amritsar,28-04-2019,61.59,151.49,13.76,0.96,,25.11,125
Amritsar,29-04-2019,58.58,131.1,16.09,1,,23.26,129
Amritsar,30-04-2019,47.27,135.19,18.39,0.63,,25.34,124
Amritsar,01-05-2019,43.45,95.71,17.41,1,,31.28,106
Amritsar,02-05-2019,38.35,110.64,16.64,0.5,51.84,33.26,109
Amritsar,03-05-2019,30.74,80.8,16.64,0.89,62.24,37.59,97
Amritsar,04-05-2019,43.75,100.92,28.21,0.87,36.35,30.69,97
Amritsar,05-05-2019,74.98,145.44,69.8,0.94,7.94,33.14,114
Amritsar,06-05-2019,59.63,118.65,64.12,1.03,14.18,27.67,147
Amritsar,07-05-2019,65.93,129.11,38.61,0.97,45.27,29.9,119
Amritsar,08-05-2019,54.21,110.82,72.44,1.29,67.26,29.01,120
Amritsar,09-05-2019,84.41,144.68,29.71,0.83,32.97,27.53,147
Amritsar,10-05-2019,97.06,176.04,31.61,0.96,14.65,33.36,198
Amritsar,11-05-2019,93.87,135.68,15.08,1.07,27.27,19.58,244
Amritsar,12-05-2019,37.95,76.21,18.64,0.79,26.86,20.99,116
Amritsar,13-05-2019,90.72,142.79,12.11,1.03,26.99,19.67,174
Amritsar,14-05-2019,36.44,63.95,10.57,0.82,4.84,25.14,99
Amritsar,15-05-2019,69.3,135.22,9.09,0.8,26.79,19.53,112
Amritsar,16-05-2019,34.17,70.38,39.57,0.66,11.66,18.37,101
Amritsar,17-05-2019,38.31,96.81,14.91,0.73,16.1,12.17,99
Amritsar,18-05-2019,31.87,61.91,9.74,1.06,20.38,19.92,76
Amritsar,19-05-2019,49.54,105.25,9.31,0.9,22.3,26.86,100
Amritsar,20-05-2019,37.44,95.69,10.04,0.84,13.1,26.11,102
Amritsar,21-05-2019,46.62,98.1,30.3,0.76,23.13,25.32,90
Amritsar,22-05-2019,58.24,114.75,47.67,1.09,25.23,26.95,106
Amritsar,23-05-2019,38.7,93.26,63.38,0.76,12.84,19.33,108
Amritsar,24-05-2019,26.47,62.35,11.18,0.91,17.6,20.92,79
Amritsar,25-05-2019,22.15,55.39,8.36,0.89,16.45,25.08,71
Amritsar,26-05-2019,34.8,75.58,8.64,1,17.25,25.44,77
Amritsar,27-05-2019,32.11,71.02,13.58,0.99,15.4,25.75,77
Amritsar,28-05-2019,38.02,79.34,32.18,0.86,25.47,26.91,81
Amritsar,29-05-2019,43.03,101.54,22.68,1.42,24.33,26.36,100
Amritsar,30-05-2019,57.3,130.38,27.38,0.94,33.42,30.14,123
Amritsar,31-05-2019,55.89,132.32,20.02,1.19,21.88,31.89,122
Amritsar,01-06-2019,58.44,141.53,13.55,0.84,25.04,31.93,121
Amritsar,02-06-2019,49.65,120.56,11.27,1.2,19.91,22.67,124
Amritsar,03-06-2019,63.82,181.11,10.54,0.39,14.4,24.17,135
Amritsar,04-06-2019,38.14,123.69,7.91,0.58,6.54,31.2,148
Amritsar,05-06-2019,51.45,115.44,9.43,0.68,16.63,27.17,104
Amritsar,06-06-2019,46.72,88.35,9.22,0.53,12.95,40.67,103
Amritsar,07-06-2019,35.52,68.81,9.41,0.7,22.39,38.58,79
Amritsar,08-06-2019,39.76,97.33,9.65,0.86,19.92,28.88,90
Amritsar,09-06-2019,39.17,86.77,10.66,1.09,20.21,25.17,94
Amritsar,10-06-2019,34.67,95.14,10.5,0.73,21.96,31.75,98
Amritsar,11-06-2019,50.27,146.22,22.83,0.69,22.77,24.11,113
Amritsar,12-06-2019,52.25,116.06,13.75,0.62,9.37,30.66,122
Amritsar,13-06-2019,40.12,96.78,11.14,0.55,15.21,30.7,101
Amritsar,14-06-2019,41.37,96.26,10.38,0.61,35.25,32.36,98
Amritsar,15-06-2019,71.78,157.84,11.13,1.17,33.19,19.86,126
Amritsar,16-06-2019,44.71,79.43,10.76,0.79,9.81,26.84,106
Amritsar,17-06-2019,62.47,113.81,11.16,0.78,9.02,22.76,104
Amritsar,18-06-2019,52.47,124.04,9.73,0.56,5.29,23.74,91
Amritsar,19-06-2019,55.22,177.85,8.66,0.76,18.32,24.29,153
Amritsar,20-06-2019,31.45,79.17,8.29,0.84,6.59,19.06,121
Amritsar,21-06-2019,22.63,78.34,11.89,1.01,13.58,23.74,81
Amritsar,22-06-2019,30.66,93.25,16.42,0.77,13.33,25.78,94
Amritsar,23-06-2019,30.83,111.52,8.14,0.75,12.05,18.98,100
Amritsar,24-06-2019,20.91,79.27,8.09,0.77,9.28,9.78,96
Amritsar,25-06-2019,16.57,50.38,7.71,0.59,6.39,15.03,65
Amritsar,26-06-2019,24.92,72.1,8.78,0.42,5.53,22.65,66
Amritsar,27-06-2019,22.93,102.56,10.12,0.29,11.97,32.73,100
Amritsar,28-06-2019,39.66,110.23,10.55,0.72,12.92,25.16,94
Amritsar,29-06-2019,39.39,148.72,10.47,0.43,9.23,23.02,127
Amritsar,30-06-2019,34.2,121.47,10.6,0.37,10.98,31.58,126
Amritsar,01-07-2019,38.51,95.89,10.58,0.49,12.69,25.22,93
Amritsar,02-07-2019,35.45,85.48,10.73,0.46,7.28,28.92,86
Amritsar,03-07-2019,39.52,101.22,10.62,0.38,6.6,17.15,98
Amritsar,04-07-2019,39.29,104.66,10.8,0.38,6.95,15.28,105
Amritsar,05-07-2019,15.97,45.06,10.65,0.47,5.66,14.08,77
Amritsar,06-07-2019,33.24,67.52,10.16,0.37,6.76,15.75,73
Amritsar,07-07-2019,23.68,49.41,8.8,0.59,2.13,17.59,59
Amritsar,08-07-2019,38.8,110.12,9.07,0.47,5.1,25.15,67
Amritsar,09-07-2019,25.52,67.57,9.21,0.45,1.71,36.79,69
Amritsar,10-07-2019,52.38,135.9,16.7,0.34,7.4,23.79,89
Amritsar,11-07-2019,60.87,154.12,27.4,0.24,7.78,23.29,146
Amritsar,12-07-2019,48.44,135.54,25.05,0.48,4.99,21.32,110
Amritsar,13-07-2019,50.87,122.29,15.78,0.3,5.78,28.65,142
Amritsar,14-07-2019,24.63,44.26,26.07,0.2,4.37,26.3,60
Amritsar,15-07-2019,41.52,67.16,18.92,0.32,5.2,22.48,51
Amritsar,16-07-2019,32.36,55.29,10.18,0.3,7.66,16.87,73
Amritsar,17-07-2019,24.46,48.21,10.4,0.29,8.03,19.29,52
Amritsar,18-07-2019,31.59,62.79,20.49,0.39,5.37,18.33,53
Amritsar,19-07-2019,29.65,57.49,14.02,0.4,4.57,20.27,64
Amritsar,20-07-2019,36.65,64.81,11.3,0.53,8,18.76,61
Amritsar,21-07-2019,34.1,60.06,10.68,0.47,17.74,22.13,60
Amritsar,22-07-2019,43.15,76.76,10.4,0.31,11.1,16.24,71
Amritsar,23-07-2019,48.85,74.56,9.49,0.17,12.12,22.14,75
Amritsar,24-07-2019,43.72,69.77,9.53,0.38,15.18,27.31,79
Amritsar,25-07-2019,28.22,53,9.31,0.27,12.54,21.49,70
Amritsar,26-07-2019,24.73,49.38,9.94,0.5,11.8,14.03,46
Amritsar,27-07-2019,27.5,48.96,10.97,0.43,15.86,16.11,55
Amritsar,28-07-2019,26.73,47.19,13.84,0.63,16.16,7.2,55
Amritsar,29-07-2019,29.12,48.46,14.06,0.26,14.42,9.09,51
Amritsar,30-07-2019,25.95,51.61,14.3,0.08,11.39,13.14,48
Amritsar,31-07-2019,17.41,41.49,9.96,0.35,12.07,14.03,47
Amritsar,01-08-2019,23.92,45.63,10.22,0.51,21.06,11.71,47
Amritsar,02-08-2019,16.58,37.38,9.41,0.1,9.62,18.66,42
Amritsar,03-08-2019,24.34,49.36,9.82,0.54,5.44,16.52,45
Amritsar,04-08-2019,41.6,63.19,9.07,0.54,5.36,13.28,67
Amritsar,05-08-2019,31.11,54.02,9.13,0.24,4.81,10.51,59
Amritsar,06-08-2019,33.02,56.3,9.18,0.28,5.25,16.48,56
Amritsar,07-08-2019,27.95,50.61,8.96,0.5,5.53,17.22,52
Amritsar,08-08-2019,27.18,64.55,8.96,0.48,2.96,14.03,61
Amritsar,09-08-2019,21.42,44.31,9.28,0.15,5.62,12,54
Amritsar,10-08-2019,21.94,49.35,9.3,0.51,7.89,13.87,43
Amritsar,11-08-2019,27.52,52.67,9,0.49,4.6,14.89,53
Amritsar,12-08-2019,32.26,59.32,9.02,0.27,7.12,12.27,54
Amritsar,13-08-2019,20.54,44.11,8.87,0.28,6.38,14.61,53
Amritsar,14-08-2019,23.62,49.13,9.02,0.76,5.33,10.8,50
Amritsar,15-08-2019,23.28,50.89,9.19,0.62,5.42,10.12,58
Amritsar,16-08-2019,22.43,46.17,9.19,0.57,5.57,10.14,50
Amritsar,17-08-2019,19.43,39.75,9.19,0.42,6.13,14.29,44
Amritsar,18-08-2019,11.69,37.87,9.19,0.56,9.05,16.87,39
Amritsar,19-08-2019,16.58,35.71,9.16,0.29,6.64,18.05,45
Amritsar,20-08-2019,25.06,53.57,9.19,0.53,6.39,24.63,48
Amritsar,21-08-2019,42.78,75.93,9.07,0.29,6.24,25.9,68
Amritsar,22-08-2019,34.69,70.15,8.91,0.22,6.12,22.01,77
Amritsar,23-08-2019,34.9,72.3,8.83,0.24,9,28.31,69
Amritsar,24-08-2019,42.01,80.46,8.87,0.28,5.79,24.41,77
Amritsar,25-08-2019,,,,,,,80
Amritsar,26-08-2019,36.18,45.75,10.58,0.45,9.77,15.82,
Amritsar,27-08-2019,36.3,63.21,9.14,0.55,6.49,18.33,68
Amritsar,28-08-2019,44.57,73.97,8.95,0.18,8.7,19.26,84
Amritsar,29-08-2019,35.47,62.21,9.47,0.3,5.48,20.87,64
Amritsar,30-08-2019,37.27,62.08,11.54,0.47,6.96,18.45,60
Amritsar,31-08-2019,42.27,66.27,19.49,0.61,6.46,19.43,70
Amritsar,01-09-2019,41.31,67.58,8.82,0.38,5.8,17.12,80
Amritsar,02-09-2019,29.85,53.6,8.92,0.57,9.33,15.45,54
Amritsar,03-09-2019,41.67,71.05,8.81,1.49,21.08,29.75,79
Amritsar,04-09-2019,43.4,142.24,8.81,0.82,5.98,34.02,144
Amritsar,05-09-2019,20.82,36.97,8.81,0.68,5.7,21.35,64
Amritsar,06-09-2019,32.17,53.74,8.81,0.94,6.19,13.45,55
Amritsar,07-09-2019,32.83,58.77,8.77,1,6.3,13.84,70
Amritsar,08-09-2019,28.54,56.86,12.06,0.84,5.78,14.57,68
Amritsar,09-09-2019,38.61,76.3,16.01,1.17,7.33,17.04,70
Amritsar,10-09-2019,39.22,75.57,11.7,0.94,9.5,14.2,81
Amritsar,11-09-2019,41.36,79.85,11.2,0.3,9.68,15.6,77
Amritsar,12-09-2019,40.96,75.26,10.7,0.86,9.26,19.2,79
Amritsar,13-09-2019,35.44,63.1,10.91,1.13,12.01,29.03,84
Amritsar,14-09-2019,45.56,70.58,14.37,1.52,16.32,19.24,103
Amritsar,15-09-2019,42.86,69.71,10.58,0.67,7.64,22.4,85
Amritsar,16-09-2019,33.95,61.35,17.21,0.47,12.85,24.2,79
Amritsar,17-09-2019,37.32,65.85,11.66,0.09,15.59,28.21,56
Amritsar,18-09-2019,43.51,74.09,10.94,0.35,12.01,26.59,75
Amritsar,19-09-2019,31.24,54.09,11.3,1.37,15.55,23.48,91
Amritsar,20-09-2019,27.76,52.71,11.15,1.29,20.75,24.46,97
Amritsar,21-09-2019,33.91,61.33,11.05,1.42,43.86,21.75,90
Amritsar,22-09-2019,46.92,76.58,10.93,0.69,41.56,36.57,87
Amritsar,23-09-2019,29.63,55.14,10.91,0.51,6.26,32.18,66
Amritsar,24-09-2019,29.2,55.32,10.56,0.6,10.52,27.3,61
Amritsar,25-09-2019,60.23,82.57,10.91,1.17,20.53,25.56,87
Amritsar,26-09-2019,78.08,97.22,10.88,0.96,10.46,13.97,146
Amritsar,27-09-2019,35,62.07,10.44,0.81,13.46,11.17,96
Amritsar,28-09-2019,21.75,50.58,10.49,0.68,8.25,11.7,60
Amritsar,29-09-2019,12.58,41.81,10.51,0.57,9.96,14.39,63
Amritsar,30-09-2019,16.26,48.02,10.54,0.56,16.98,11.52,48
Amritsar,01-10-2019,18.15,51.03,10.58,0.62,21.48,15.92,57
Amritsar,02-10-2019,27.76,65.44,10.66,0.82,49.41,18.07,67
Amritsar,03-10-2019,28.07,69.46,10.32,0.58,10.21,21.01,84
Amritsar,04-10-2019,24,51.78,10.56,0.09,6.6,15.08,55
Amritsar,05-10-2019,30.18,54.28,10.3,0.21,4.8,27.04,60
Amritsar,06-10-2019,66.88,95.67,12.09,0.32,4.7,39.06,86
Amritsar,07-10-2019,34.53,75.78,11.41,0.23,3.05,36.75,94
Amritsar,08-10-2019,48.2,73.6,11.35,0.28,1.51,35.6,132
Amritsar,09-10-2019,47.82,71.06,12.56,0.33,4.19,32.11,81
Amritsar,10-10-2019,36.76,64.47,11.64,0.31,1.64,42.89,77
Amritsar,11-10-2019,67.93,112.42,12.05,0.33,7.35,,154
Amritsar,12-10-2019,80.09,134.52,11.5,0.2,2.59,,155
Amritsar,13-10-2019,89.61,136.04,11.33,0.28,5.1,,179
Amritsar,14-10-2019,76.11,136.64,12.01,0.4,4.86,,205
Amritsar,15-10-2019,45.01,102.57,11.41,0.48,7.11,,104
Amritsar,16-10-2019,60.98,88.71,11.4,0.34,10.91,,117
Amritsar,17-10-2019,58.05,81.17,11.65,0.47,16.53,,95
Amritsar,18-10-2019,38.85,74,11.53,0.39,11.45,18.75,94
Amritsar,19-10-2019,22.66,54.08,11.53,0.63,9.21,20.6,58
Amritsar,20-10-2019,42.86,107.14,11.51,0.52,7.06,24.61,87
Amritsar,21-10-2019,62.48,136.27,11.51,0.54,7.47,27.11,110
Amritsar,22-10-2019,80.27,181.64,14.51,0.54,12.37,22.51,147
Amritsar,23-10-2019,96.33,172.08,18.14,0.46,13.85,16.81,227
Amritsar,24-10-2019,84.31,132.9,11.56,0.36,13.78,22.45,179
Amritsar,25-10-2019,90.71,135.6,13.12,0.87,15.28,19.52,198
Amritsar,26-10-2019,107.98,161.15,8.57,0.56,15.87,19.54,234
Amritsar,27-10-2019,116.05,181.67,9.11,0.79,17.71,19.78,212
Amritsar,28-10-2019,249.1,303.33,19.85,0.31,34.17,17.9,399
Amritsar,29-10-2019,111.47,189.73,10.03,0.46,11.65,18.13,309
Amritsar,30-10-2019,127.13,245.27,9.78,0.57,13.88,21.7,247
Amritsar,31-10-2019,139.65,226.33,10.01,0.31,10.92,16.02,321
Amritsar,01-11-2019,154.49,235.28,9.94,0.37,19.27,15.38,313
Amritsar,02-11-2019,110.95,181.95,9.91,0.52,10.06,11.35,313
Amritsar,03-11-2019,155.83,305.4,10.98,0.34,9.75,14.51,302
Amritsar,04-11-2019,104.21,207.47,10.64,0.71,12.97,12.72,288
Amritsar,05-11-2019,97.09,186.99,32.85,0.53,10.5,16.23,261
Amritsar,06-11-2019,137.13,221.46,9.95,0.48,10.68,18.85,254
Amritsar,07-11-2019,34.94,71.87,9.95,0.55,8.74,15.72,212
Amritsar,08-11-2019,24.18,61.24,10.04,0.8,10.71,16.33,54
Amritsar,09-11-2019,42.84,81.33,10.04,0.78,9.2,12.92,72
Amritsar,10-11-2019,84.92,143.08,10.24,0.41,10.17,22.42,140
Amritsar,11-11-2019,84.63,158.85,10.25,0.8,11.04,27.87,160
Amritsar,12-11-2019,168.71,313.31,10.31,0.78,12.55,19.71,285
Amritsar,13-11-2019,189.44,339.69,10,0.48,16.3,15.22,358
Amritsar,14-11-2019,148.61,260.33,10.09,0.56,20.51,10.01,334
Amritsar,15-11-2019,103.87,180.68,10,0.65,29.92,9.71,317
Amritsar,16-11-2019,86.49,164,9.91,0.36,13.01,11.08,259
Amritsar,17-11-2019,42.18,105.92,10.01,0.66,7.93,16.02,110
Amritsar,18-11-2019,101.44,190.56,10.01,0.65,11.37,20.02,162
Amritsar,19-11-2019,147.55,263.97,10,0.56,11.86,12.65,322
Amritsar,20-11-2019,91.41,253.95,9.98,0.47,13.04,13.14,235
Amritsar,21-11-2019,112.55,180.08,9.99,0.66,18.42,10.24,280
Amritsar,22-11-2019,57.31,122.03,10.01,0.59,13.92,7.19,157
Amritsar,23-11-2019,24.07,59.83,9.99,0.67,8.75,13.37,85
Amritsar,24-11-2019,32.98,88.49,9.99,0.67,10.45,16.72,74
Amritsar,25-11-2019,39.29,146.1,9.99,0.48,10.74,16.08,108
Amritsar,26-11-2019,30.77,80.76,10.03,0.48,16.2,13.5,113
Amritsar,27-11-2019,31.91,46.08,10.02,0.63,14.87,11.14,64
Amritsar,28-11-2019,25.36,39.49,9.85,0.65,12.42,11.47,44
Amritsar,29-11-2019,26.37,51.37,10.32,0.74,13.18,15.19,47
Amritsar,30-11-2019,41.64,69.84,10.15,0.64,8.22,19.66,60
Amritsar,01-12-2019,60.29,99.83,10.06,0.71,8.9,24.19,89
Amritsar,02-12-2019,84.89,137.8,9.93,0.5,9.17,26.53,145
Amritsar,03-12-2019,87.69,140.27,10.05,0.59,10.68,22.89,183
Amritsar,04-12-2019,90.75,145.52,10.6,0.16,13.24,23.74,220
Amritsar,05-12-2019,66.85,103.82,13.89,0.5,9.82,21.56,147
Amritsar,06-12-2019,54.62,84.09,11.54,0.24,11.64,17.87,106
Amritsar,07-12-2019,74.16,111.95,10.78,0.82,18.45,17.24,121
Amritsar,08-12-2019,67,114.79,12.9,0.74,12.39,20.02,123
Amritsar,09-12-2019,103.57,162.16,15.08,0.7,12.35,19,187
Amritsar,10-12-2019,128.64,202.77,14.02,0.66,10.06,19.17,291
Amritsar,11-12-2019,86,132.04,12.72,0.54,13.79,17.99,245
Amritsar,12-12-2019,28.77,44.31,12.31,0.72,4.02,13.14,186
Amritsar,13-12-2019,24.95,35.96,14.74,0.77,4.81,16.97,43
Amritsar,14-12-2019,39.26,47.36,13.75,0.71,7.47,16.45,59
